Fact++,Expressivity,Profile,class_count,obj_property_count,dataproperty_count,indiv_count,datatypes_count,Axioms_count,AxiomsLogical_count,Tbox_size,Abox_size,Rbox_size,Tbox_ratio,Abox_ratio,Rbox_ratio,GCI,PCD,NPCD,GCI_Ratio,PCD_Ratio,NPCD_Ratio,MaxNesting,AvgNesting,ClsDisjoinedRatio,ClsWithNominalsRatio,IndivSameRatio,IndivDiffRatio,NominalsTBoxRatio,Intersection,Union,Existentiel,Universal,LeastCardinality,MostCardinality,ExactCardinality,Complement,OneOf,HasValue,HasSelf,IntersectionR,UnionR,ExistentielR,UniversalR,LeastCardinalityR,MostCardinalityR,ExactCardinalityR,avgValuesCard,LogestMCard,LogestLCard,LogestECard,ComplementR,OneOfR,HasValueR,HasSelfR,MaxACC,OntoCCDensity,InversePropRatio,TransitivePropRatio,ReflexivePropRatio,IrreflexivePropRatio,SymmetricPropRatio,AsymmetricPropRatio,FunctionalPropRatio,InverseFuncPropRatio,HierarchyPropRatio,TransitiveObjectProperty,ObjectPropertyDomain,SubObjectPropertyOf,SubClassOf,ClassAssertion,DataPropertyRange,FunctionalObjectProperty,ObjectPropertyRange,InverseFunctionalObjectProperty,InverseObjectProperties,DisjointClasses,FunctionalDataProperty,AttRichness,RRichness,HC_Max_Sibling,HC_Avg_Sibling,C_TangledClass,C_MaxTangledness,C_CENTRALITY,HC_MAX_DEPTH,HC_Cohesion,HP_Max_Sibling,HP_Avg_Sibling,P_Tangledness,MAX_PTangledness,OP_Cohesion,P_CENTRALITY,HP_MAX_DEPTH,HP_Cohesion,Onto_Cohesion,CyclicClsRatio,CyclicClsCount,UI,EUR,CUR,SymmetricObjectProperty,EquivalentClasses,DataPropertyDomain,ObjectPropertyAssertion,SubPropertyChainOf,DisjointUnion,DifferentIndividuals,EquivalentDataProperties,SameIndividual,EquivalentObjectProperties,DataPropertyAssertion,SubDataPropertyOf,ReflexiveObjectProperty,IrrefexiveObjectProperty,AsymmetricObjectProperty,DisjointObjectProperties
Correct,ALCO,QL,773,1,0,260,0,1834,1060,771,289,0,72.736,2.572,0,0,771,0,0,100,0,3,2.004,0,0,0,0.769,0,0,0,3,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,0,0,0,0,0,0,0,0,0,0,0,0,72.736,24.528,0,0,0,0,0,0,0,0,0,11,1.58,0.129,2,0.013,36,0.05,0,0,0,1,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,2.736,0,0,0,0,0,0,0,0,0
Correct,ALE,QL,8801,1,0,6,0,18241,9439,9433,6,0,99.936,0.001,0,0,9433,0,0,100,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.936,0.064,0,0,0,0,0,0,0,0,0,2368,4.557,0.034,4,0.269,15,0.002,0,0,0,1,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALH,RL,239,432,0,12,0,1516,846,414,12,420,48.936,0.168,49.645,87,327,0,21.014,78.986,0,5,2.396,0,0,0,0,0,72,0,15,0,0,0,0,0,0,0,0,82.759,0,17.241,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21,0,0,0,0,0,0,0,0,40,0,0,49.645,48.936,1.418,0,0,0,0,0,0,0,0,0,63,4.606,0.84,3,0.261,7,0.054,11,2.8,0,1,0,0.023,7,0.019,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timeout,ALCO,EL,41648,124,0,85,0,159523,117752,117751,1,0,99.999,0,0,70,117681,0,0.059,99.941,0,3,2.617,0,15.499,0,100,7594.118,0,0,72704,0,0,0,0,0,6455,0,0,0,0,91.846,0,0,0,0,0,0,0,0,0,8.154,0,0,2,0.336,0,0,0,0,0,0,0,0,0,0,0,0,99.999,0,0,0,0,0,0,0,0,0,0.055,1721,5.805,0.002,2,0.041,20,0.001,0,0,0,1,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0
Correct,ALE,EL,7629,1,0,4,0,111347,103718,103714,4,0,99.996,0,0,80503,23211,0,77.62,22.38,0,4,3.703,0,0,0,0,0,80499,0,15595,0,0,0,0,0,0,0,0,83.771,0,16.229,0,0,0,0,0,0,0,0,0,0,0,0,1,0.927,0,0,0,0,0,0,0,0,0,0,0,0,99.996,0.004,0,0,0,0,0,0,0,0,0,1592,2.17,0,1,0.209,6,0.001,0,0,0,1,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALE,EL,7663,1,0,5,0,111750,104087,103748,339,0,99.674,0,0,80503,23245,0,77.595,22.405,0,4,3.702,0,0,0,0,0,80499,0,15595,0,0,0,0,0,0,0,0,83.771,0,16.229,0,0,0,0,0,0,0,0,0,0,0,0,1,0.926,0,0,0,0,0,0,0,0,0,0,0,0,99.674,0.326,0,0,0,0,0,0,0,0,0,1592,2.159,0,1,0.208,6,0.001,0,0,0,1,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALE,EL,9500,1,0,4,0,116545,107045,107041,4,0,99.996,0,0,80503,26538,0,75.208,24.792,0,4,3.663,0,0,0,0,0,80499,0,17051,0,0,0,0,0,0,0,0,82.521,0,17.479,0,0,0,0,0,0,0,0,0,0,0,0,1,0.911,0,0,0,0,0,0,0,0,0,0,0,0,99.996,0.004,0,0,0,0,0,0,0,0,0,1592,2.374,0,1,0.168,6,0.001,0,0,0,1,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALE,EL,9500,1,0,5,0,116866,107366,107041,325,0,99.697,0,0,80503,26538,0,75.208,24.792,0,4,3.663,0,0,0,0,0,80499,0,17051,0,0,0,0,0,0,0,0,82.521,0,17.479,0,0,0,0,0,0,0,0,0,0,0,0,1,0.911,0,0,0,0,0,0,0,0,0,0,0,0,99.697,0.303,0,0,0,0,0,0,0,0,0,1592,2.374,0,1,0.168,6,0.001,0,0,0,1,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exec_err,ALER,EL,89736,115,0,0,0,638967,549117,549005,0,112,99.98,0,0.02,1,549004,0,0,100,0,4,2.83,0,0,0,0,0,1,0,455859,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.83,0,0,0,0,0,0,0,0,50.734,0,0,0.01,99.98,0,0,0,0,0,0,0,0,0,0,37237,31.965,0.004,5,-6.213,19,0,8,2.111,0.87,2,0,0.063,3,0.019,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0
Timeout,ALER,EL,37811,68,0,0,0,175754,137876,137786,0,90,99.935,0,0.065,20,137766,0,0.015,99.985,0,3,2.714,0,0,0,0,0,0,0,98414,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.714,0,0,0,0,0,0,0,0,21.429,0,0,0.041,99.935,0,0,0,0,0,0,0,0,0,0,8962,30.032,0.008,7,0.237,22,0.002,12,1.727,1.471,2,0,0.159,5,0.088,0.045,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0
Correct,ALCRO,EL,2078,152,0,23,0,6156,3929,3776,25,128,96.106,0.016,3.258,611,3165,0,16.181,83.819,0,4,2.581,0,0,0,34.783,0,537,0,1124,0,0,0,0,0,0,0,0,32.33,0,67.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0.44,0,0,0,0,0,0,0,0,62.278,0,0,2.265,96.106,0.585,0,0,0,0,0,0,0,0,0,257,4.099,0.048,2,0.123,34,0.008,5,1.933,0.662,3,0,0.033,4,0.02,0.014,0,0,0,0,0,0,0,0,0,0.993,0,0.051,0,0,0,0,0,0,0,0,0
Correct,ALER,EL,5020,18,0,0,0,10938,5902,5891,0,11,99.814,0,0.186,11,5880,0,0.187,99.813,0,4,2.149,0,0,0,0,0,11,0,853,0,0,0,0,0,0,0,0,1.273,0,98.727,0,0,0,0,0,0,0,0,0,0,0,0,1,0.147,0,0,0,0,0,0,0,0,2.462,0,0,0.068,99.814,0,0,0,0,0,0,0,0,0,0,1389,10.495,0.02,3,0.277,19,0.004,2,1.5,0,1,0,0.117,2,0.044,0.024,0,0,0,0,0,0,0,0,0,0.119,0,0,0,0,0,0,0,0,0,0,0
Correct,ALE,QL,27883,110,0,0,0,59495,31502,31502,0,0,100,0,0,0,31502,0,0,100,0,3,2.097,0,0,0,0,0,0,0,3070,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.097,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,21055,11.861,0.011,4,0.755,143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALE,QL,28111,100,0,634,0,60298,32087,31373,714,0,97.775,0.007,0,0,31373,0,0,100,0,3,2.087,0,0,0,0,0,0,0,2716,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.087,0,0,0,0,0,0,0,0,0,0,0,0,97.775,2.225,0,0,0,0,0,0,0,0,0,21055,11.916,0.011,4,0.749,143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALE,EL,28112,100,0,634,0,69588,41377,40663,714,0,98.274,0.004,0,9290,31373,0,22.846,77.154,0,4,2.524,0,0,0,0,0,9290,0,2716,0,0,0,0,0,0,0,0,77.378,0,22.622,0,0,0,0,0,0,0,0,0,0,0,0,1,0.295,0,0,0,0,0,0,0,0,0,0,0,0,98.274,1.726,0,0,0,0,0,0,0,0,0,21055,11.916,0.011,4,0.749,143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALER,EL,28756,279,0,0,0,70659,41626,41604,0,22,99.947,0,0.053,9509,32095,0,22.856,77.144,0,4,2.517,0,0,0,0,0,9290,0,2935,0,0,0,0,0,0,0,0,75.992,0,24.008,0,0,0,0,0,0,0,0,0,0,0,0,1,0.294,0,0,0,0,0,0,0,0,3.339,0,0,0.012,99.947,0,0,0,0,0,0,0,0,0,0,21058,11.649,0.01,19,0.732,143,0,3,1.667,0,1,0,0.011,2,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0,0,0,0,0,0,0,0,0,0
Correct,ALE,EL,28750,100,0,0,0,70230,41381,41381,0,0,100,0,0,9290,32091,0,22.45,77.55,0,4,2.515,0,0,0,0,0,9290,0,2716,0,0,0,0,0,0,0,0,77.378,0,22.622,0,0,0,0,0,0,0,0,0,0,0,0,1,0.29,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,21058,11.648,0.01,19,0.732,143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALE,EL,28116,100,0,634,0,69598,41383,40669,714,0,98.275,0.004,0,9290,31379,0,22.843,77.157,0,4,2.524,0,0,0,0,0,9290,0,2718,0,0,0,0,0,0,0,0,77.365,0,22.635,0,0,0,0,0,0,0,0,0,0,0,0,1,0.295,0,0,0,0,0,0,0,0,0,0,0,0,98.275,1.725,0,0,0,0,0,0,0,0,0,21058,11.917,0.011,4,0.749,143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALER,EL,27895,279,0,0,0,67855,39683,39661,0,22,99.945,0,0.055,8157,31504,0,20.567,79.433,0,4,2.483,0,0,0,0,0,7938,0,3283,0,0,0,0,0,0,0,0,70.742,0,29.258,0,0,0,0,0,0,0,0,0,0,0,0,1,0.283,0,0,0,0,0,0,0,0,2.985,0,0,0.013,99.945,0,0,0,0,0,0,0,0,0,0,21058,11.86,0.011,4,0.755,143,0,3,1.667,0,1,0,0.011,2,0,0,0,0,0,0,0,0,0,0,0,0.043,0,0,0,0,0,0,0,0,0,0,0
Correct,ALER,EL,28121,279,0,634,0,60737,32338,31602,714,22,97.724,0.007,0.068,219,31383,0,0.693,99.307,0,3,2.093,0,0,0,0,0,0,0,2937,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.093,0,0,0,0,0,0,0,0,3.337,0,0,0.015,97.724,2.208,0,0,0,0,0,0,0,0,0,21058,11.919,0.011,4,0.749,143,0,3,1.667,0,1,0,0.011,2,0,0,0,0,0,0,0,0,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0
Correct,ALER,EL,27894,279,0,0,0,59917,31745,31723,0,22,99.931,0,0.069,219,31504,0,0.69,99.31,0,3,2.103,0,0,0,0,0,0,0,3283,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.103,0,0,0,0,0,0,0,0,2.985,0,0,0.016,99.931,0,0,0,0,0,0,0,0,0,0,21058,11.86,0.011,4,0.755,143,0,3,1.667,0,1,0,0.011,2,0,0,0,0,0,0,0,0,0,0,0,0.054,0,0,0,0,0,0,0,0,0,0,0
Correct,ALE,EL,27154,110,0,0,0,65532,38269,38269,0,0,100,0,0,7938,30331,0,20.743,79.257,0,4,2.483,0,0,0,0,0,7938,0,2625,0,0,0,0,0,0,0,0,75.149,0,24.851,0,0,0,0,0,0,0,0,0,0,0,0,1,0.276,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,21055,15.76,0.011,4,0.775,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALER,EL,27161,279,0,0,0,65952,38514,38492,0,22,99.943,0,0.057,8157,30335,0,21.191,78.809,0,4,2.486,0,0,0,0,0,7938,0,2844,0,0,0,0,0,0,0,0,73.623,0,26.377,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0,0,0,0,0,0,0,0,2.778,0,0,0.013,99.943,0,0,0,0,0,0,0,0,0,0,21055,15.753,0.011,4,0.775,24,0,3,1.667,0,1,0,0.011,2,0,0,0,0,0,0,0,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0
Correct,ALE,EL,27167,110,0,0,0,65558,38282,38282,0,0,100,0,0,7938,30344,0,20.736,79.264,0,4,2.483,0,0,0,0,0,7938,0,2625,0,0,0,0,0,0,0,0,75.149,0,24.851,0,0,0,0,0,0,0,0,0,0,0,0,1,0.276,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,21058,15.705,0.011,4,0.775,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALER,EL,27401,279,0,634,0,68212,40534,39798,714,22,98.184,0.004,0.054,9509,30289,0,23.893,76.107,0,4,2.531,0,0,0,0,0,9290,0,2560,0,0,0,0,0,0,0,0,78.397,0,21.603,0,0,0,0,0,0,0,0,0,0,0,0,1,0.298,0,0,0,0,0,0,0,0,3.086,0,0,0.012,98.184,1.761,0,0,0,0,0,0,0,0,0,21058,15.763,0.011,4,0.769,24,0,3,1.667,0,1,0,0.011,2,0,0,0,0,0,0,0,0,0,0,0,0.042,0,0,0,0,0,0,0,0,0,0,0
Correct,ALE,EL,28029,100,0,0,0,68417,40289,40289,0,0,100,0,0,9290,30999,0,23.058,76.942,0,4,2.519,0,0,0,0,0,9290,0,2341,0,0,0,0,0,0,0,0,79.873,0,20.127,0,0,0,0,0,0,0,0,0,0,0,0,1,0.289,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,21058,15.163,0.011,19,0.751,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALE,EL,27395,100,0,634,0,67783,40289,39575,714,0,98.228,0.004,0,9290,30285,0,23.474,76.526,0,4,2.529,0,0,0,0,0,9290,0,2341,0,0,0,0,0,0,0,0,79.873,0,20.127,0,0,0,0,0,0,0,0,0,0,0,0,1,0.294,0,0,0,0,0,0,0,0,0,0,0,0,98.228,1.772,0,0,0,0,0,0,0,0,0,21058,15.761,0.011,4,0.769,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALE,QL,27210,110,0,0,0,57699,30379,30379,0,0,100,0,0,0,30379,0,0,100,0,3,2.086,0,0,0,0,0,0,0,2617,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.086,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,21055,15.57,0.011,4,0.774,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALER,EL,28078,279,0,0,0,59514,31158,31136,0,22,99.929,0,0.071,219,30917,0,0.703,99.297,0,3,2.078,0,0,0,0,0,0,0,2431,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.078,0,0,0,0,0,0,0,0,3.25,0,0,0.016,99.929,0,0,0,0,0,0,0,0,0,0,21055,15.045,0.011,19,0.75,24,0,3,1.667,0,1,0,0.011,2,0,0,0,0,0,0,0,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0
Correct,ALER,EL,27444,279,0,634,0,58880,31158,30422,714,22,97.638,0.007,0.071,219,30203,0,0.72,99.28,0,3,2.08,0,0,0,0,0,0,0,2431,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08,0,0,0,0,0,0,0,0,3.25,0,0,0.016,97.638,2.292,0,0,0,0,0,0,0,0,0,21055,15.629,0.011,4,0.767,24,0,3,1.667,0,1,0,0.011,2,0,0,0,0,0,0,0,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0
Correct,ALER,EL,28079,279,0,0,0,68804,40448,40426,0,22,99.946,0,0.054,9509,30917,0,23.522,76.478,0,4,2.52,0,0,0,0,0,9290,0,2431,0,0,0,0,0,0,0,0,79.259,0,20.741,0,0,0,0,0,0,0,0,0,0,0,0,1,0.29,0,0,0,0,0,0,0,0,3.25,0,0,0.012,99.946,0,0,0,0,0,0,0,0,0,0,21055,15.045,0.011,19,0.75,24,0,3,1.667,0,1,0,0.011,2,0,0,0,0,0,0,0,0,0,0,0,0.042,0,0,0,0,0,0,0,0,0,0,0
Correct,ALE,EL,28073,100,0,0,0,68375,40203,40203,0,0,100,0,0,9290,30913,0,23.108,76.892,0,4,2.517,0,0,0,0,0,9290,0,2212,0,0,0,0,0,0,0,0,80.769,0,19.231,0,0,0,0,0,0,0,0,0,0,0,0,1,0.286,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,21055,15.042,0.011,19,0.75,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALER,EL,27218,279,0,0,0,66057,38562,38540,0,22,99.943,0,0.057,8157,30383,0,21.165,78.835,0,4,2.486,0,0,0,0,0,7938,0,2836,0,0,0,0,0,0,0,0,73.677,0,26.323,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0,0,0,0,0,0,0,0,2.786,0,0,0.013,99.943,0,0,0,0,0,0,0,0,0,0,21055,15.564,0.011,4,0.774,24,0,3,1.667,0,1,0,0.011,2,0,0,0,0,0,0,0,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0
Correct,ALE,EL,28086,100,0,0,0,68401,40216,40216,0,0,100,0,0,9290,30926,0,23.1,76.9,0,4,2.517,0,0,0,0,0,9290,0,2212,0,0,0,0,0,0,0,0,80.769,0,19.231,0,0,0,0,0,0,0,0,0,0,0,0,1,0.286,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,21058,14.986,0.011,19,0.75,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALE,QL,27223,110,0,0,0,57725,30392,30392,0,0,100,0,0,0,30392,0,0,100,0,3,2.086,0,0,0,0,0,0,0,2617,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.086,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,21058,15.508,0.011,4,0.774,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALE,QL,28085,100,0,0,0,59111,30926,30926,0,0,100,0,0,0,30926,0,0,100,0,3,2.072,0,0,0,0,0,0,0,2212,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.072,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,21058,14.986,0.011,19,0.75,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALE,QL,27451,100,0,634,0,58477,30926,30212,714,0,97.691,0.007,0,0,30212,0,0,100,0,3,2.073,0,0,0,0,0,0,0,2212,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.073,0,0,0,0,0,0,0,0,0,0,0,0,97.691,2.309,0,0,0,0,0,0,0,0,0,21058,15.564,0.011,4,0.767,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALER,EL,27230,279,0,0,0,58145,30637,30615,0,22,99.928,0,0.072,219,30396,0,0.715,99.285,0,3,2.093,0,0,0,0,0,0,0,2836,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.093,0,0,0,0,0,0,0,0,2.786,0,0,0.016,99.928,0,0,0,0,0,0,0,0,0,0,21058,15.502,0.011,4,0.773,24,0,3,1.667,0,1,0,0.011,2,0,0,0,0,0,0,0,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0
Correct,ALER,EL,27400,279,0,634,0,58922,31244,30508,714,22,97.644,0.007,0.07,219,30289,0,0.718,99.282,0,3,2.084,0,0,0,0,0,0,0,2560,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.084,0,0,0,0,0,0,0,0,3.086,0,0,0.016,97.644,2.285,0,0,0,0,0,0,0,0,0,21058,15.763,0.011,4,0.769,24,0,3,1.667,0,1,0,0.011,2,0,0,0,0,0,0,0,0,0,0,0,0.054,0,0,0,0,0,0,0,0,0,0,0
Correct,ALE,QL,28028,100,0,0,0,59127,30999,30999,0,0,100,0,0,0,30999,0,0,100,0,3,2.076,0,0,0,0,0,0,0,2341,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.076,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,21058,15.163,0.011,19,0.751,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALE,QL,27394,100,0,634,0,58493,30999,30285,714,0,97.697,0.007,0,0,30285,0,0,100,0,3,2.077,0,0,0,0,0,0,0,2341,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.077,0,0,0,0,0,0,0,0,0,0,0,0,97.697,2.303,0,0,0,0,0,0,0,0,0,21058,15.761,0.011,4,0.769,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALER,EL,27173,279,0,0,0,58040,30589,30567,0,22,99.928,0,0.072,219,30348,0,0.716,99.284,0,3,2.093,0,0,0,0,0,0,0,2844,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.093,0,0,0,0,0,0,0,0,2.778,0,0,0.016,99.928,0,0,0,0,0,0,0,0,0,0,21058,15.698,0.011,4,0.775,24,0,3,1.667,0,1,0,0.011,2,0,0,0,0,0,0,0,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0
Correct,AL,RL,6970,0,0,0,0,23860,16891,16891,0,0,100,0,0,9290,7601,0,55,45,0,4,3.1,0,0,0,0,0,9290,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,152,4.026,0.057,19,0.022,24,0.003,0,0,0,1,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALR,RL,6976,247,0,0,0,15068,7846,7824,0,22,99.72,0,0.28,219,7605,0,2.799,97.201,0,3,2.028,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.028,0,0,0,0,0,0,0,0,3.653,0,0,0.064,99.72,0,0,0,0,0,0,0,0,0,0,152,4.028,0.057,19,0.022,24,0.003,3,1.667,0,1,0,0.012,2,0,0.002,0,0,0,0,0,0,0,0,0,0.217,0,0,0,0,0,0,0,0,0,0,0
Correct,ALR,RL,6966,247,0,0,0,15048,7836,7814,0,22,99.719,0,0.281,219,7595,0,2.803,97.197,0,3,2.028,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.028,0,0,0,0,0,0,0,0,3.653,0,0,0.064,99.719,0,0,0,0,0,0,0,0,0,0,152,4.038,0.057,19,0.022,24,0.003,3,1.667,0,1,0,0.012,2,0,0.002,0,0,0,0,0,0,0,0,0,0.217,0,0,0,0,0,0,0,0,0,0,0
Correct,ALR,RL,6967,247,0,0,0,24338,17126,17104,0,22,99.872,0,0.128,9509,7595,0,55.595,44.405,0,4,3.099,0,0,0,0,0,9290,0,219,0,0,0,0,0,0,0,0,97.697,0,2.303,0,0,0,0,0,0,0,0,0,0,0,0,1,0.556,0,0,0,0,0,0,0,0,3.653,0,0,0.029,99.872,0,0,0,0,0,0,0,0,0,0,152,4.038,0.057,19,0.022,24,0.003,3,1.667,0,1,0,0.012,2,0,0.002,0,0,0,0,0,0,0,0,0,0.099,0,0,0,0,0,0,0,0,0,0,0
Correct,ALR,RL,6106,247,0,0,0,21186,14835,14813,0,22,99.852,0,0.148,8157,6656,0,55.066,44.934,0,4,3.087,0,0,0,0,0,7938,0,219,0,0,0,0,0,0,0,0,97.315,0,2.685,0,0,0,0,0,0,0,0,0,0,0,0,1,0.551,0,0,0,0,0,0,0,0,3.653,0,0,0.034,99.852,0,0,0,0,0,0,0,0,0,0,90,3.788,0.049,4,0.015,24,0.004,3,1.667,0,1,0,0.012,2,0,0.002,0,0,0,0,0,0,0,0,0,0.115,0,0,0,0,0,0,0,0,0,0,0
